DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/02/2016,18:45,,,,,,ALVERSON AVENUE,WOODROW ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:45,QUEENS,11368,40.7363367,-73.8575684,"(40.7363367, -73.8575684)",,,99-49 HORACE HARDING EXPRESSWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454812,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:45,MANHATTAN,10036,40.7639984,-73.9960038,"(40.7639984, -73.9960038)",11 AVENUE,WEST 47 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455705,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:45,MANHATTAN,10021,40.7697955,-73.9647822,"(40.7697955, -73.9647822)",EAST 70 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455727,OTHER,PASSENGER VEHICLE,,,
06/02/2016,18:44,BROOKLYN,11226,40.6426886,-73.9576354,"(40.6426886, -73.9576354)",FLATBUSH AVENUE,CLARENDON ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456196,PASSENGER VEHICLE,,,,
06/02/2016,18:40,,,,,,31 AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3455595,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/02/2016,18:40,MANHATTAN,10030,40.8198936,-73.9467198,"(40.8198936, -73.9467198)",SAINT NICHOLAS AVENUE,WEST 139 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3455819,PASSENGER VEHICLE,,,,
06/02/2016,18:40,STATEN ISLAND,10309,40.5279243,-74.216485,"(40.5279243, -74.216485)",BLOOMINGDALE ROAD,DRUMGOOLE ROAD EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455230,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:40,QUEENS,11355,40.7523184,-73.8323919,"(40.7523184, -73.8323919)",AVERY AVENUE,COLLEGE POINT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454793,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:38,,,40.6248139,-73.894452,"(40.6248139, -73.894452)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454535,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,18:31,,,40.7677685,-73.8649796,"(40.7677685, -73.8649796)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454838,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:30,,,,,,,,1801 SOUTH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:26,BRONX,10466,40.8934115,-73.8573621,"(40.8934115, -73.8573621)",EAST 233 STREET,WHITE PLAINS ROAD,,1,0,1,0,0,0,0,0,Unspecified,,,,,3453292,PASSENGER VEHICLE,,,,
06/02/2016,11:23,BROOKLYN,11226,40.6405826,-73.9557162,"(40.6405826, -73.9557162)",FLATBUSH AVENUE,DITMAS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454552,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/02/2016,11:21,MANHATTAN,10012,40.7258464,-73.9944656,"(40.7258464, -73.9944656)",MULBERRY STREET,BLEECKER STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3466455,OTHER,PICK-UP TRUCK,,,
06/02/2016,11:20,BROOKLYN,11215,40.6679452,-73.9907251,"(40.6679452, -73.9907251)",13 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456320,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:18,BROOKLYN,11230,40.6248771,-73.9641742,"(40.6248771, -73.9641742)",AVENUE J,EAST 12 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454544,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:17,,,,,,MURRAY STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454296,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:15,QUEENS,11105,40.7804324,-73.9072925,"(40.7804324, -73.9072925)",29 STREET,20 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454834,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
06/02/2016,11:09,MANHATTAN,10003,40.731659,-73.9854447,"(40.731659, -73.9854447)",EAST 13 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460096,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:06,,,,,,ROCKAWAY BOULEVARD,ROUTE 9 EXTENSION EAST,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454684,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:05,BRONX,10473,40.8223007,-73.872993,"(40.8223007, -73.872993)",STORY AVENUE,MORRISON AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3454947,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:05,MANHATTAN,10029,40.7871194,-73.9479233,"(40.7871194, -73.9479233)",EAST 99 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454384,AMBULANCE,PASSENGER VEHICLE,,,
06/02/2016,11:05,BROOKLYN,11231,40.6837417,-73.9952334,"(40.6837417, -73.9952334)",DE GRAW STREET,COURT STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457126,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:00,,,,,,FLUSHING AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454670,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,11:00,,,,,,,495,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454112,LARGE COM VEH(6 OR MORE TIRES),LARGE COM VEH(6 OR MORE TIRES),,,
06/02/2016,16:10,QUEENS,11435,40.714006,-73.820736,"(40.714006, -73.820736)",,,82-30 138 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454741,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:06,,,,,,,,,1,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3454687,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:06,,,40.6673148,-73.7392454,"(40.6673148, -73.7392454)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454690,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:06,QUEENS,11423,,,,193 STREET,90 AVENUE,,0,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3467805,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:06,BROOKLYN,11207,40.6764305,-73.8912714,"(40.6764305, -73.8912714)",ATLANTIC AVENUE,VAN SICLEN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456266,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:05,,,40.7050435,-73.9590323,"(40.7050435, -73.9590323)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454627,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:04,BRONX,10474,40.8194193,-73.8839131,"(40.8194193, -73.8839131)",SENECA AVENUE,EDGEWATER ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455346,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,QUEENS,11101,40.753996,-73.9424305,"(40.753996, -73.9424305)",21 STREET,41 AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3457390,PASSENGER VEHICLE,,,,
06/02/2016,16:00,MANHATTAN,10025,40.7953261,-73.9712877,"(40.7953261, -73.9712877)",BROADWAY,WEST 97 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3454391,PASSENGER VEHICLE,,,,
06/02/2016,16:00,BROOKLYN,11234,40.6169693,-73.9332051,"(40.6169693, -73.9332051)",QUENTIN ROAD,COLEMAN STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454494,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,,,,,,JAMAICA AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453832,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,,,,,,FRESH POND ROAD,68 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454675,VAN,PASSENGER VEHICLE,,,
06/02/2016,16:00,,,,,,46 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457050,PASSENGER VEHICLE,OTHER,,,
06/02/2016,16:00,QUEENS,11365,40.7329913,-73.8021674,"(40.7329913, -73.8021674)",69 AVENUE,167 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454739,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,MANHATTAN,10013,40.7170084,-73.998355,"(40.7170084, -73.998355)",,,200 CANAL STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454306,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,BROOKLYN,11226,40.6523139,-73.9560111,"(40.6523139, -73.9560111)",BEDFORD AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456996,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,16:00,BROOKLYN,11201,40.6997024,-73.9931622,"(40.6997024, -73.9931622)",,,55 CRANBERRY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454607,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:55,BRONX,10453,40.8465765,-73.9131496,"(40.8465765, -73.9131496)",JEROME AVENUE,CLIFFORD PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3455359,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/02/2016,15:50,STATEN ISLAND,10312,40.5455046,-74.1835687,"(40.5455046, -74.1835687)",RATHBUN AVENUE,JEFFERSON BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455228,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:45,,,,,,,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3456839,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/02/2016,15:45,,,,,,CONDUIT BOULEVARD,GRANT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454584,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:45,,,,,,ATLANTIC AVENUE,SHEPHERD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454583,OTHER,OTHER,,,
06/02/2016,15:45,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455017,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:45,BRONX,10461,40.8374567,-73.8456718,"(40.8374567, -73.8456718)",,,1364 HERSCHELL STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455966,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:40,,,,,,FOREST AVENUE,WILLOW ROAD WEST,,1,0,1,0,0,0,0,0,Unspecified,,,,,3454856,PASSENGER VEHICLE,,,,
06/02/2016,15:40,QUEENS,11101,40.7440288,-73.9261524,"(40.7440288, -73.9261524)",QUEENS BOULEVARD,39 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454770,PASSENGER VEHICLE,,,,
06/02/2016,15:40,,,,,,ARVERNE BOULEVARD,BEACH 55 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455071,PASSENGER VEHICLE,,,,
06/02/2016,15:40,,,,,,64 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454674,PASSENGER VEHICLE,,,,
06/02/2016,15:40,QUEENS,11101,40.756389,-73.9473337,"(40.756389, -73.9473337)",,,41-001 VERNON BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455594,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:36,QUEENS,11412,40.6972875,-73.7564406,"(40.6972875, -73.7564406)",115 AVENUE,197 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454830,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:35,,,,,,WEST END AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454376,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:30,,,,,,5 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454316,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3454784,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/02/2016,15:30,MANHATTAN,10029,40.7953379,-73.9495927,"(40.7953379, -73.9495927)",,,12 EAST 108 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454383,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:23,STATEN ISLAND,10304,40.6329079,-74.0841044,"(40.6329079, -74.0841044)",,,89 CEBRA AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:21,BRONX,10466,40.8798711,-73.842015,"(40.8798711, -73.842015)",EAST 224 STREET,BOSTON ROAD,,5,0,0,0,0,0,5,0,Unspecified,Unspecified,,,,3453291,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:20,QUEENS,11355,40.7484638,-73.8207984,"(40.7484638, -73.8207984)",,,47-31 COLDEN STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454791,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:20,BROOKLYN,11236,40.6444965,-73.9199349,"(40.6444965, -73.9199349)",,,1368 RALPH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456970,PASSENGER VEHICLE,MOTORCYCLE,,,
06/02/2016,15:17,QUEENS,11102,40.773895,-73.936539,"(40.773895, -73.936539)",,,1-05 ASTORIA BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,,,,,3460931,PASSENGER VEHICLE,,,,
06/02/2016,15:15,,,,,,KNICKERBOCKER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454603,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:15,QUEENS,11432,40.7066481,-73.7980148,"(40.7066481, -73.7980148)",,,89-63 163 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454657,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:15,MANHATTAN,10035,40.8046204,-73.9380232,"(40.8046204, -73.9380232)",,,124 EAST 125 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460258,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:15,BROOKLYN,11209,40.6278324,-74.0292743,"(40.6278324, -74.0292743)",80 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3462117,PASSENGER VEHICLE,OTHER,,,
06/02/2016,15:15,BRONX,10458,40.8567909,-73.8835008,"(40.8567909, -73.8835008)",,,2477 CAMBRELENG AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454468,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:12,MANHATTAN,10012,40.722355,-73.9932609,"(40.722355, -73.9932609)",BOWERY,PRINCE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454305,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:10,BROOKLYN,11230,40.6126538,-73.9618576,"(40.6126538, -73.9618576)",AVENUE O,EAST 12 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456195,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:06,,,,,,YELLOWSTONE BOULEVARD,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454815,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:06,,,,,,SPRINGFIELD BOULEVARD,145 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454695,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:01,QUEENS,11101,40.7444538,-73.9298257,"(40.7444538, -73.9298257)",35 STREET,QUEENS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454768,PASSENGER VEHICLE,LARGE COM VEH(6 OR MORE TIRES),,,
06/02/2016,15:00,,,,,,80 STREET,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454708,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:00,QUEENS,11432,40.7136521,-73.784077,"(40.7136521, -73.784077)",,,178-60 WEXFORD TERRACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454742,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/02/2016,15:00,QUEENS,11040,40.7528344,-73.7062772,"(40.7528344, -73.7062772)",,,76-30 270 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454688,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:00,MANHATTAN,10036,40.7557544,-73.9802851,"(40.7557544, -73.9802851)",,,15 WEST 45 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455700,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,15:00,MANHATTAN,10012,40.7269334,-73.999917,"(40.7269334, -73.999917)",WEST HOUSTON STREET,LAGUARDIA PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455240,PASSENGER VEHICLE,VAN,,,
06/02/2016,15:00,MANHATTAN,10003,40.7343187,-73.9864183,"(40.7343187, -73.9864183)",,,157 3 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454317,PASSENGER VEHICLE,VAN,,,
06/02/2016,15:00,BROOKLYN,11234,40.6213252,-73.9091056,"(40.6213252, -73.9091056)",EAST 71 STREET,AVENUE T,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456952,PASSENGER VEHICLE,,,,
06/02/2016,15:00,BROOKLYN,11201,40.6936492,-73.9833217,"(40.6936492, -73.9833217)",MYRTLE AVENUE,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454606,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/02/2016,14:59,,,40.5873268,-73.9917255,"(40.5873268, -73.9917255)",,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3454475,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:59,BROOKLYN,11223,40.5939239,-73.9736607,"(40.5939239, -73.9736607)",VILLAGE ROAD SOUTH,MC DONALD AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456106,PASSENGER VEHICLE,,,,
06/02/2016,14:55,MANHATTAN,10017,40.7533681,-73.974648,"(40.7533681, -73.974648)",EAST 45 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458283,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:50,,,,,,CROTONA AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454433,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:45,,,,,,PENNSYLVANIA AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454582,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:45,BRONX,10463,40.8832187,-73.8909803,"(40.8832187, -73.8909803)",,,3980 HILLMAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456062,PASSENGER VEHICLE,,,,
06/02/2016,14:42,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455369,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:40,,,,,,EASTERN PARKWAY,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3453570,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:39,,,40.7226027,-73.8517028,"(40.7226027, -73.8517028)",YELLOWSTONE BOULEVARD,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454814,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:37,QUEENS,11436,40.6779984,-73.796627,"(40.6779984, -73.796627)",119 AVENUE,144 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454828,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:33,BROOKLYN,11219,40.6299852,-73.9973592,"(40.6299852, -73.9973592)",13 AVENUE,58 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3454511,PASSENGER VEHICLE,,,,
06/02/2016,14:30,QUEENS,11354,40.7658739,-73.808889,"(40.7658739, -73.808889)",35 AVENUE,156 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454047,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:30,MANHATTAN,10024,40.7889594,-73.9759417,"(40.7889594, -73.9759417)",BROADWAY,WEST 87 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454392,PASSENGER VEHICLE,MOTORCYCLE,,,
06/02/2016,14:30,MANHATTAN,10010,40.7367906,-73.9784973,"(40.7367906, -73.9784973)",1 AVENUE,EAST 23 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,3454322,PASSENGER VEHICLE,,,,
06/02/2016,14:30,QUEENS,11385,40.7027524,-73.9029824,"(40.7027524, -73.9029824)",,,1888 CORNELIA STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454676,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:30,MANHATTAN,10036,40.7578281,-73.9930696,"(40.7578281, -73.9930696)",9 AVENUE,WEST 41 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3455272,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:25,,,,,,WEST 21 STREET,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3454914,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/02/2016,14:23,MANHATTAN,10029,40.7886875,-73.9438594,"(40.7886875, -73.9438594)",2 AVENUE,EAST 103 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454385,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:21,QUEENS,11385,40.7018733,-73.8816293,"(40.7018733, -73.8816293)",,,69-42 MYRTLE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457997,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:20,,,,,,ROCKLAND AVENUE,BRIELLE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454857,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:20,,,,,,FDR DRIVE SERVICE ROAD,EAST 34 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:20,QUEENS,11432,40.709118,-73.7978269,"(40.709118, -73.7978269)",,,164-30 HILLSIDE AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3454656,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:20,MANHATTAN,10016,40.7494844,-73.9753821,"(40.7494844, -73.9753821)",EAST 40 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454338,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:20,MANHATTAN,10016,40.7488862,-73.9758407,"(40.7488862, -73.9758407)",3 AVENUE,EAST 39 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454341,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:15,QUEENS,11369,40.7654609,-73.8814838,"(40.7654609, -73.8814838)",24 AVENUE,88 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454198,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:10,QUEENS,11103,40.7628169,-73.9147533,"(40.7628169, -73.9147533)",,,30-35 41 STREET,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459628,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:10,,,,,,,,2271 RICHMOND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454855,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:09,QUEENS,11357,40.7891999,-73.8096202,"(40.7891999, -73.8096202)",,,152-15 14 ROAD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3454782,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/02/2016,14:07,QUEENS,11420,40.6825024,-73.8213038,"(40.6825024, -73.8213038)",109 AVENUE,120 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454707,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:05,,,40.6952425,-73.8757021,"(40.6952425, -73.8757021)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454671,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/02/2016,14:00,,,,,,QUEENSBORO BRIDGE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3454365,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
